Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
554.235226667	6.52228023193	41.5393325610	0.0240735692739	22.2282802451	22.3852948101	55.4596296928	55.5373932658	95.6434684683	1007.29087637	0.112546688950	93.1213713278	0.579583872313	0.0187393194133	1.87434733369	0.533519045284	46.5776066461	50.0573673685	105.388019710	49.7497747093	92.2986338475	491.426384418	12.5499155838	18.6770471193	0.0613407465819
554.858453333	6.58357869445	41.4773610384	0.0241095377084	22.2855724293	22.4442994681	55.5633682333	55.5157746028	95.8550877438	1004.22528155	0.115319522773	92.8760200772	0.578750194365	0.0185937787574	1.89380602745	0.528037183061	46.5676463639	50.0440207122	105.305281830	49.8665772638	92.8275488730	491.134646370	12.4888961678	18.7045131105	0.0616101505466
555.481680000	6.64531643508	41.4151282353	0.0241457661152	22.3429578091	22.5034140655	55.6671652697	55.4943905493	96.0694993047	1001.14943494	0.118125007193	92.6311876016	0.577912987237	0.0184483024990	1.91345887363	0.522613793158	46.5575011289	50.0304351578	105.222392892	49.9838360572	93.3631942670	490.839064786	12.4281833314	18.7321078524	0.0618820913943
556.104906667	6.70749566200	41.3526315323	0.0241822578865	22.4004373963	22.5626397862	55.7710226185	55.4732440350	96.2867584809	998.063276628	0.120963701440	92.3868620092	0.577072238243	0.0183028925615	1.93330822321	0.517248097325	46.5471691463	50.0166085153	105.139349350	50.1015556346	93.9057060504	490.539611628	12.3677738259	18.7598337319	0.0621566180767
556.728133333	6.77011859282	41.2898682627	0.0242190164822	22.4580122201	22.6219778338	55.8749421239	55.4523380637	96.5069221027	994.966745658	0.123836177449	92.1430314017	0.576227934365	0.0181575508881	1.95335647008	0.511939328698	46.5366485908	50.0025385584	105.056147609	50.2197405990	94.4552239107	490.236258460	12.3076644151	18.7876931848	0.0624337808915
557.351360000	6.83318745469	41.2268357115	0.0242560454311	22.5156833273	22.6814294327	55.9789256590	55.4316757157	96.7300485516	991.859780069	0.126743020218	91.8996838711	0.575380062244	0.0180122794427	1.97360605207	0.506686731607	46.5259376053	49.9882230232	104.972784022	50.3383956135	95.0118913273	489.928976432	12.2478518747	18.8156886980	0.0627136315270
557.974586667	6.89670448446	41.1635311143	0.0242933483336	22.5734517836	22.7409958279	56.0829751261	55.4112601495	96.9561978130	988.742316854	0.129684828172	91.6568074976	0.574528608176	0.0178670802100	1.99405945213	0.501489561374	46.5150343008	49.9736596076	104.889254893	50.4575254028	95.5758557021	489.617736278	12.1883329924	18.8438228102	0.0629962231077
558.597813333	6.96067192878	41.0999516558	0.0243309288628	22.6313186728	22.8006782863	56.1870924579	55.3910946047	97.1854315310	985.614291952	0.132662213555	91.4143903461	0.573673558103	0.0177219551961	2.01471919949	0.496347084127	46.5039367549	49.9588459703	104.805556469	50.5771347555	96.1472684961	489.302508299	12.1291045665	18.8720981134	0.0632816102421
559.221040000	7.02509204428	41.0360944686	0.0243687907670	22.6892850983	22.8604780965	56.2912796178	55.3711824043	97.4178130653	982.475640229	0.135675802815	91.1724204640	0.572814897604	0.0175769064287	2.03558787087	0.491258576606	46.4926430116	49.9437797298	104.721684943	50.6972285254	96.7262853713	488.983262357	12.0701634065	18.9005172548	0.0635698490717
559.844266667	7.08996709767	40.9719566321	0.0244069378717	22.7473521833	22.9203965698	56.3955386012	55.3515269570	97.6534075513	979.326295468	0.138726237023	90.9308858778	0.571952611891	0.0174319359577	2.05666809172	0.486223325983	46.4811510800	49.9284584634	104.637636452	50.8178116345	97.3130663384	488.659967863	12.0115063317	18.9290829380	0.0638609973230
560.467493333	7.15529936591	40.9075351711	0.0244453740812	22.8055210709	22.9804350406	56.4998714359	55.3321317601	97.8922819614	976.166190345	0.141814172285	90.6897745907	0.571086685798	0.0172870458552	2.07796253753	0.481240629674	46.4694589338	49.9128797061	104.553407075	50.9388890744	97.9077759109	488.332593765	11.9531301713	18.9577979246	0.0641551143602
561.090720000	7.22109113633	40.8428270545	0.0244841033816	22.8637929252	23.0405948671	56.6042801835	55.3130004021	98.1345051701	972.995256419	0.144940280189	90.4490745793	0.570217103777	0.0171422382166	2.09947393514	0.476309795165	46.4575645099	49.8970409499	104.468992832	51.0604659089	98.5105832664	488.001108536	11.8950317634	18.9866650357	0.0644522612411
561.713946667	7.28734470683	40.7778291934	0.0245231298424	22.9221689313	23.1008774318	56.7087669395	55.2941365656	98.3801480213	969.813424111	0.148105248251	90.2087737904	0.569343849886	0.0169975151604	2.12120506413	0.471430139835	46.4454657080	49.8809396422	104.384389682	51.1825472760	99.1216624140	487.665480165	11.8372079549	19.0156871542	0.0647525007744
562.337173333	7.35406238598	40.7125384404	0.0245624576189	22.9806502964	23.1612841421	56.8133338350	55.2755440303	98.6292833982	966.620622687	0.151309780388	89.9688601383	0.568466907783	0.0168528788291	2.14315875825	0.466600990781	46.4331603894	49.8645731850	104.299593519	51.3051383907	99.7411923690	487.325676143	11.7796556009	19.0448672257	0.0650558975801
562.960400000	7.42124649321	40.6469515876	0.0246020909550	23.0392382498	23.2218164311	56.9179830372	55.2572266760	98.8819862969	963.416780240	0.154554597404	89.7293215012	0.567586260720	0.0167083313893	2.16533790690	0.461821684651	46.4206463761	49.8479389338	104.214600175	51.4282445469	100.369357336	486.981663450	11.7223715639	19.0742082610	0.0653625181511
563.583626667	7.48889935895	40.5810653651	0.0246420341852	23.0979340439	23.2824757579	57.0227167505	55.2391884857	99.1383339027	960.201823669	0.157840437487	89.4901457180	0.566701891528	0.0165638750326	2.18774545662	0.457091567475	46.4079214497	49.8310341963	104.129405416	51.5518711205	101.006346900	486.633408541	11.6653527135	19.1037133378	0.0656724309187
564.206853333	7.55702332483	40.5148764395	0.0246822917378	23.1567389546	23.3432636090	57.1275372174	55.2214335493	99.3984056700	956.975678659	0.161168056738	89.2513205854	0.565813782617	0.0164195119756	2.21038441271	0.452409994502	46.3949833501	49.8138562309	104.044004938	51.6760235716	101.652356223	486.280877337	11.6085959258	19.1333856024	0.0659857063196
564.830080000	7.62562074382	40.4483814123	0.0247228681367	23.2156542820	23.4041814981	57.2324467199	55.2039660664	99.6622834057	953.738269664	0.164538229704	89.0128338537	0.564921915958	0.0162752444608	2.23325784084	0.447776330038	46.3818297750	49.7964022460	103.958394367	51.8007074477	102.307586256	485.924035204	11.5520980829	19.1632282719	0.0663024168661
565.453306667	7.69469398043	40.3815768178	0.0247637680052	23.2746813510	23.4652309676	57.3374475799	55.1867903505	99.9300513560	950.489519879	0.167951749944	88.7746732241	0.564026273083	0.0161310747569	2.25636886874	0.443189947289	46.3684583785	49.7786693981	103.872569261	51.9259283858	102.972243953	485.562846945	11.4958560719	19.1932446365	0.0666226372193
566.076533333	7.76424541086	40.3144591218	0.0248049960680	23.3338215119	23.5264135888	57.4425421612	55.1699108326	100.201796298	947.229351221	0.171409430603	88.5368263444	0.563126835070	0.0159870051595	2.27972068794	0.438650228200	46.3548667695	49.7606547908	103.786525098	52.0516921163	103.646542501	485.197276781	11.4398667850	19.2234380615	0.0669464442649
566.699760000	7.83427742320	40.2470247197	0.0248465571546	23.3930761414	23.5877309631	57.5477328697	55.1533320650	100.477607633	943.957684305	0.174912105022	88.2992808059	0.562223582535	0.0158430379913	2.30331655562	0.434156563308	46.3410525114	49.7423554734	103.700257286	52.1780044651	104.330701553	484.827288339	11.3841271184	19.2538119893	0.0672739171924
567.322986667	7.90479241763	40.1792699344	0.0248884562022	23.4524466428	23.6491847226	57.6530221554	55.1370587252	100.757577491	940.674438417	0.178460627355	88.0620241392	0.561316495622	0.0156991756032	2.32715979643	0.429708351585	46.3270131199	49.7237684393	103.613761152	52.3048713576	105.024947483	484.452844630	11.3286339719	19.2843699423	0.0676051375777
567.946213333	7.97579280658	40.1111910143	0.0249306982593	23.5119344470	23.7107765309	57.7584125133	55.1210956207	101.041800827	937.379531489	0.182055873224	87.8250438105	0.560405553997	0.0155554203743	2.35125380447	0.425305000294	46.3127460625	49.7048906244	103.527031941	52.4322988212	105.729513642	484.073908041	11.2733842482	19.3151155248	0.0679401894686
568.569440000	8.04728101498	40.0427841316	0.0249732884885	23.5715410137	23.7725080840	57.8639064843	55.1054476926	101.330375536	934.072880072	0.185698740389	87.5883272177	0.559490736833	0.0154117747131	2.37560204529	0.420945924837	46.2982487566	49.6857189059	103.440064819	52.5602929894	106.444640628	483.690440308	11.2183748523	19.3460524258	0.0682791594748
569.192666667	8.11925948040	39.9740453799	0.0250162321700	23.6312678311	23.8343811113	57.9695066572	55.0901200211	101.623402567	930.754399303	0.189390149449	87.3518616859	0.558572022804	0.0152682410574	2.40020805800	0.416630548617	46.2835185685	49.6662501002	103.352854865	52.6888601050	107.170576579	483.302402507	11.1636026908	19.3771844217	0.0686221368608
569.815893333	8.19173065332	39.9049707724	0.0250595347057	23.6911164179	23.8963973765	58.0752156698	55.0751178296	101.920986039	927.424002877	0.193131044572	87.1156344639	0.557649390072	0.0151248218757	2.42507545740	0.412358302893	46.2685528119	49.6464809619	103.265397072	52.8180065237	107.907577463	482.909755031	11.1090646713	19.4085153788	0.0689692136430
570.439120000	8.26469699729	39.8355562392	0.0251032016221	23.7510883232	23.9585586783	58.1810362098	55.0604464901	102.223233370	924.081603014	0.196922394246	86.8796327191	0.556722816280	0.0149815196672	2.45020793625	0.408128626639	46.2533487462	49.6264081813	103.177686340	52.9477387182	108.655907397	482.512457569	11.0547577018	19.4400492561	0.0693204846917
571.062346667	8.33816098920	39.7657976252	0.0251472385748	23.8111851282	24.0208668518	58.2869710172	55.0461115282	102.530255405	920.727110422	0.200765192069	86.6438435335	0.555792278538	0.0148383369628	2.47560926758	0.403940966409	46.2379035752	49.6060283833	103.089717479	53.0780632820	109.415838972	482.110469092	11.0006786898	19.4717901087	0.0696760478361
571.685573333	8.41212511947	39.6956906880	0.0251916513522	23.8714084462	24.0833237693	58.3930228851	55.0321186289	102.842166557	917.360434262	0.204660457566	86.4082538989	0.554857753416	0.0146952763258	2.50128330716	0.399794776201	46.2222144456	49.5853381251	103.001485203	53.2089869336	110.187653597	481.703747826	10.9468245417	19.5037420902	0.0700360039752
572.308800000	8.48659189227	39.6252310949	0.0252364458798	23.9317599243	24.1459313413	58.4991946614	55.0184736419	103.159084952	913.981482105	0.208609237044	86.1728507124	0.553919216929	0.0145523403524	2.52723399592	0.395689517320	46.2062784448	49.5643338944	102.912984128	53.3405165209	110.971641865	481.292251235	10.8931921623	19.5359094563	0.0704004571929
572.932026667	8.56156382581	39.5544144205	0.0252816282241	23.9922412440	24.2086915177	58.6054892507	55.0051825881	103.481132577	910.590159892	0.212612604474	85.9376207712	0.552976644530	0.0144095316726	2.55346536264	0.391624658251	46.1900926002	49.5430121076	102.824208768	53.4726590256	111.768103923	480.875935996	10.8397784537	19.5682965682	0.0707695148778
573.555253333	8.63704345255	39.4832361442	0.0253272045976	24.0528541224	24.2716062890	58.7119096156	54.9922516652	103.808435445	907.186371888	0.216671662421	85.7025507678	0.552030011098	0.0142668529509	2.57998152661	0.387599674526	46.1736538764	49.5213691075	102.735153534	53.6054215680	112.577349880	480.454757977	10.7865803148	19.6009078954	0.0711432878492
574.178480000	8.71303331944	39.4116916473	0.0253731813633	24.1136003128	24.3346776874	58.8184587788	54.9796872548	104.141123759	903.770020634	0.220787543003	85.4676272845	0.551079290925	0.0141243068873	2.60678670047	0.383614048598	46.1569591739	49.4994011612	102.645812729	53.7388114118	113.399700217	480.028672213	10.7335946403	19.6337480203	0.0715218904880
574.801706667	8.78953598820	39.3397762100	0.0254195650393	24.1744816064	24.3979077881	58.9251398248	54.9674959292	104.479332092	900.341006893	0.224961408901	85.2328367883	0.550124457708	0.0139818962175	2.63388519311	0.379667269711	46.1400053274	49.4771044581	102.556180546	53.8728359693	114.235486230	479.597632881	10.6808183202	19.6668216408	0.0719054408736
575.424933333	8.86655403557	39.2674850087	0.0254663623040	24.2354998330	24.4612987105	59.0319559015	54.9556844581	104.823199571	896.899229594	0.229194454407	84.9981656252	0.549165484534	0.0138396237144	2.66128141271	0.375758833781	46.1227891031	49.4544751072	102.466251061	54.0075028067	115.085050494	479.161593272	10.6282482389	19.7001335752	0.0722940609272
576.048160000	8.94409005359	39.1948131126	0.0255135800017	24.2966568623	24.5248526195	59.1389102228	54.9442598166	105.172870075	893.444585773	0.233487906517	84.7636000145	0.548202343873	0.0136974921887	2.68897986992	0.371888243265	46.1053071975	49.4315091352	102.376018238	54.1428196500	115.948747342	478.720505767	10.5758812740	19.7336887655	0.0726878765612
576.671386667	9.02214664988	39.1217554806	0.0255612251474	24.3579546052	24.5885717271	59.2460060700	54.9332291930	105.528492438	889.976970508	0.237843026079	84.5291260427	0.547235007563	0.0135555044894	2.71698518115	0.368055007049	46.0875562347	49.4082024835	102.285475914	54.2787943902	116.826943383	478.274321804	10.5237142960	19.7674922819	0.0730870178359
577.294613333	9.10072644792	39.0483069581	0.0256093049328	24.4193950149	24.6524582936	59.3532467941	54.9225999971	105.890220671	886.496276846	0.242261108992	84.2947296575	0.546263446798	0.0134136635055	2.74530207197	0.364258640319	46.0695327643	49.3845510062	102.194617805	54.4154350901	117.720018039	477.822991853	10.4717441672	19.8015493274	0.0734916191232
577.917840000	9.17983208734	38.9744622732	0.0256578267326	24.4809800881	24.7165146293	59.4606358183	54.9123798684	106.258214190	883.002395730	0.246743487454	84.0603966609	0.545287632121	0.0132719721662	2.77393538068	0.360498664448	46.0512332594	49.3605504667	102.103437497	54.5527499902	118.628364106	477.366465384	10.4199677407	19.8358652418	0.0739018192776
578.541066667	9.25946622423	38.9002160332	0.0257067981100	24.5427118669	24.7807430958	59.5681766400	54.9025766861	106.632638059	879.495215915	0.251291531276	83.8261127033	0.544307533408	0.0131304334423	2.80289006203	0.356774606877	46.0326541137	49.3361965358	102.011928441	54.6907475159	119.552388362	476.904690833	10.3683818595	19.8704455073	0.0743177618156
579.164293333	9.33963153148	38.8255627209	0.0257562268237	24.6045924396	24.8451461077	59.6758728333	54.8931985778	107.013663249	875.974623882	0.255906649254	83.5918632757	0.543323119857	0.0129890503471	2.83217119108	0.353086000998	46.0137916396	49.3114847878	101.920083952	54.8294362841	120.492512184	476.437615569	10.3169833557	19.9052957527	0.0747395951031
579.787520000	9.42033069903	38.7504966908	0.0258061208345	24.6666239424	24.9097261348	59.7837280515	54.8842539301	107.401466904	872.440503737	0.260590290614	83.3576337034	0.542334359982	0.0128478259372	2.86178396723	0.349432386040	45.9946420650	49.2864106984	101.827897204	54.9688251107	121.449172225	475.965185862	10.2657690493	19.9404217591	0.0751674725525
580.410746667	9.50156643428	38.6750121644	0.0258564883121	24.7288085613	24.9744857028	59.8917460295	54.8757513991	107.796232634	868.892737113	0.265343946514	83.1234091375	0.541341221592	0.0127067633139	2.89173371841	0.345813306956	45.9752015311	49.2609696410	101.735361224	55.1089230186	122.422821105	475.487346840	10.2147357475	19.9758294650	0.0756015528281
581.033973333	9.58334146236	38.5991032266	0.0259073376428	24.7911485331	25.0394273961	59.9999305868	54.8676999214	108.198150816	865.331203051	0.270169151640	82.8891745479	0.540343671789	0.0125658656244	2.92202590548	0.342228314309	45.9554660895	49.2351568836	101.642468886	55.2497392456	123.413928157	475.004042458	10.1638802432	20.0115249725	0.0760420000618
581.657200000	9.66565852654	38.5227638209	0.0259586774368	24.8536461476	25.1045538595	60.1082856304	54.8601087259	108.607418917	861.755777882	0.275067485863	82.6549147148	0.539341676951	0.0124251360623	2.95266612679	0.338676964161	45.9354316989	49.2089675853	101.549212908	55.3912832528	124.422980206	474.515215453	10.1131993145	20.0475145525	0.0764889840799
582.280426667	9.74852038854	38.4459877445	0.0260105165367	24.9163037489	25.1698677996	60.2168151574	54.8529873464	109.024241837	858.166335091	0.280040576000	82.4206142201	0.538335202724	0.0122845778697	2.98366012292	0.335158817962	45.9150942227	49.1823967931	101.455585849	55.5335647340	125.450482397	474.020807304	10.0626897231	20.0838046515	0.0769426806398
582.903653333	9.83192982892	38.3687686441	0.0260628640256	24.9791237377	25.2353719879	60.3255232584	54.8463456342	109.448832271	854.562745175	0.285090097651	82.1862574387	0.537324214011	0.0121441943376	3.01501378173	0.331673442443	45.8944494253	49.1554394376	101.361580097	55.6765936249	126.496959070	473.520758187	10.0123482133	20.1204018979	0.0774032716793
583.526880000	9.91588964749	38.2911000099	0.0261157292358	25.0421085729	25.3010692620	60.4344141204	54.8401937725	109.881411094	850.944875483	0.290217777147	81.9518285289	0.536308674960	0.0120039888077	3.04673314349	0.328220409502	45.8734929690	49.1280903297	101.267187870	55.8203801130	127.562954681	473.015006929	9.96217151102	20.1573131088	0.0778709455776
584.150106667	10.0004026636	38.2129751710	0.0261691217584	25.1052607737	25.3669625287	60.5434920308	54.8345422902	110.322207774	847.312590047	0.295425393592	81.7173114231	0.535288548957	0.0118639646734	3.07882440635	0.324799296100	45.8522204103	49.1003441562	101.172401204	55.9649346482	128.649034783	472.503490964	9.91215632233	20.1945452969	0.0783458974299
584.773333333	10.0854717168	38.1343872893	0.0262230514526	25.1685829219	25.4330547657	60.6527613804	54.8294020779	110.771460806	843.665749399	0.300714781027	81.4826898174	0.534263798613	0.0117241253815	3.11129393204	0.321409684151	45.8306271969	49.0721954759	101.077211954	56.1102679537	129.755787067	471.986146275	9.86229933231	20.2321056784	0.0788283293351
585.396560000	10.1710996668	38.0553293540	0.0262775284560	25.2320776637	25.4993490246	60.7622266672	54.8247844040	111.229418177	840.004210362	0.306087830711	81.2479471604	0.533234385761	0.0115844744333	3.14414825178	0.318051160416	45.8087086632	49.0436387150	100.981611780	56.2563910379	130.883822454	471.462907347	9.81259720370	20.2700016804	0.0793184506989
586.019786667	10.2572893944	37.9757941750	0.0263325631952	25.2957477123	25.5658484335	60.8718925008	54.8207009318	111.696337863	836.327825840	0.311546493526	81.0130666429	0.532200271438	0.0114450153863	3.17739407252	0.314723316396	45.7864600269	49.0146681624	100.885592144	56.4033152064	132.033776267	470.933707110	9.76304657558	20.3082409491	0.0798164785521
586.643013333	10.3440438017	37.8957743768	0.0263881663971	25.3595958503	25.6325561994	60.9817636058	54.8171637378	112.172488354	832.636444573	0.317092782534	80.7780311852	0.531161415889	0.0113057518556	3.21103828343	0.311425748226	45.7638763845	48.9852779651	100.789144304	56.5510520751	133.206309465	470.398476878	9.71364406193	20.3468313587	0.0803226378849
587.266240000	10.4313658123	37.8152623914	0.0264443491003	25.4236249323	25.6994756115	61.0918448267	54.8141853310	112.658149226	828.929910878	0.322728775672	80.5428234251	0.530117778551	0.0111666875156	3.24508796275	0.308158056570	45.7409527072	48.9554621233	100.692259303	56.6996135837	134.402109957	469.857146292	9.66438625022	20.3857810201	0.0808371619994
587.889466667	10.5192583724	37.7342504514	0.0265011226680	25.4878378876	25.7666100441	61.2021411322	54.8117786738	113.153611738	825.208064372	0.328456618615	80.3074257048	0.529069318051	0.0110278261013	3.27955038493	0.304919846512	45.7176838365	48.9252144848	100.594927964	56.8490120107	135.621894001	469.309643252	9.61526969986	20.4250982901	0.0813602928799
